"","Estimate","Std. Error","2.5 %","97.5 %","Pr(>|t|)","pAdj_bonf","pAdj_fdr"
"videogames_time.42",0.00381553633133081,0.0034048789036776,-0.00286237416413156,0.0104934468267932,0.262603360309187,17.8570285010247,0.756379123027317
"social_activities_time.42",-0.0120382087255715,0.00390956161966475,-0.0197059417966117,-0.0043704756545312,0.00210699861856462,0.143275906062394,0.0947919243634072
"tv_time.43",-0.00279073357131356,0.00275784223901331,-0.00819965628598037,0.00261818914335326,0.311709743868137,21.1962625830333,0.782881566612773
"video_time.43",0.00297307739727887,0.00277800186483576,-0.00247538414832167,0.00842153894287941,0.284663652049607,19.3571283393733,0.756724165060856
"videogames_time.43",-0.00614309170426572,0.00268352332203765,-0.0114062536236004,-0.00087992978493102,0.0221841516270972,1.50852231064261,0.318201170748549
"social_activities_time.43",0.00237127371236698,0.00323390203415463,-0.0039713393356529,0.00871388676038687,0.463498982820007,31.5179308317605,0.863504954294808
"tv_time.44",-0.00358157529841755,0.00265329518677204,-0.00878543358443398,0.00162228298759887,0.177230640266312,12.0516835381092,0.703348008196157
"video_time.44",-0.00138736778523543,0.00266978981823265,-0.00662357668381431,0.00384884111334345,0.603368361193829,41.0290485611804,0.916900691403885
"videogames_time.44",0.000614713301112451,0.00269573160890622,-0.00467237474691945,0.00590180134914435,0.819647167843964,55.7360074133896,0.982558223448912
"social_activities_time.44",-0.000369172311792505,0.00312254645557273,-0.00649336434565061,0.0057550197220656,0.905900209549783,61.6012142493852,0.982558223448912
"tv_time.45",-0.000393930328973468,0.00266695079754108,-0.00562458678644663,0.0048367261284997,0.882589709538979,60.0161002486505,0.982558223448912
"video_time.45",0.000475689159495172,0.00267584565172279,-0.00477241266161453,0.00572379098060487,0.858922481267176,58.406728726168,0.982558223448912
"videogames_time.45",-0.000265975421180747,0.00257836185104896,-0.00532288351199601,0.00479093266963451,0.917850097108745,62.4138066033946,0.982558223448912
"social_activities_time.45",0.00361760028513866,0.00308740326229396,-0.00243768420891017,0.00967288477918749,0.241461418801385,16.4193764784942,0.747507917078523
"tv_time.46",-0.000422418479165225,0.00289962229033429,-0.00610940201544131,0.00526456505711086,0.884189930653078,60.1249152844093,0.982558223448912
"video_time.46",0.000136527802986413,0.00295373877837772,-0.00565659354909071,0.00592964915506353,0.963138416695811,65.4934123353151,0.989108951344293
"videogames_time.46",-0.00352834968954727,0.00282618902528263,-0.00907130971946673,0.00201461034037219,0.212029621884664,14.4180142881572,0.713590702150925
"social_activities_time.46",0.00319095518791351,0.00336803683200284,-0.00341472241258646,0.00979663278841347,0.343550643936187,23.3614437876607,0.792408098239021
"tv_time.47",-3.42666444758234e-05,0.0030578325307613,-0.0060315319976734,0.00596299870872175,0.991060182274884,67.3920923946921,0.991060182274884
"video_time.47",0.000163425234492379,0.0030768999870404,-0.00587123673665791,0.00619808720564267,0.957647276399129,65.1200147951408,0.989108951344293
"videogames_time.47",-0.0113349403378614,0.00293425509632742,-0.0170898357579408,-0.00558004491778206,0.000115974184958015,0.00788624457714499,0.0282516034364772
"social_activities_time.47",0.00335417138642978,0.00354188921836057,-0.00359246459852046,0.01030080737138,0.343765277912517,23.3760388980511,0.792408098239021
"tv_time.48",-0.00266016872274294,0.00457524581408928,-0.011633549914069,0.00631321246858316,0.561026271316434,38.1497864495175,0.899586704500909
"video_time.48",-0.00353450729381121,0.0045901714440696,-0.0125371619652467,0.00546814737762425,0.441391713658393,30.0146365287707,0.861444941592641
"videogames_time.48",-0.00869042114915415,0.00466772613366026,-0.0178451830124543,0.000464340714146036,0.0627935035471806,4.26995824120828,0.487995227566661
